Users_Followers,Post_Length,Number of Mentions (@),Number of Hashtags (#),# of Favorites,# of Boosts,Post Time,Post has Media
2264,201,1,0,0,0,2024-11-21 06:08:41+00:00,0
35,80,1,0,0,0,2024-11-21 06:08:41+00:00,0
0,442,1,0,0,0,2024-11-21 06:08:11+00:00,0
39574,290,1,0,0,0,2024-11-21 03:32:04+00:00,0
0,336,0,4,0,0,2024-11-21 06:14:46.545000+00:00,0
275,133,1,0,0,0,2024-11-21 06:14:45+00:00,0
229,121,0,0,0,0,2024-11-21 06:14:45+00:00,0
3755,261,1,0,0,1,2024-11-21 03:08:47+00:00,0
946,177,1,1,0,0,2024-11-21 06:14:42+00:00,0
1798,72,0,3,0,0,2024-11-21 06:14:41+00:00,1
778,17,1,0,0,0,2024-11-21 06:14:38+00:00,0
39574,259,1,0,0,0,2024-11-21 04:34:48+00:00,0
185,320,1,0,0,0,2024-11-21 06:14:35+00:00,0
1336,288,0,5,0,0,2024-11-21 06:14:36+00:00,0
455,187,1,0,0,0,2024-11-21 06:14:31+00:00,0
94,127,0,3,0,0,2024-11-21 06:14:29+00:00,1
334,69,0,0,0,0,2024-11-21 06:14:28+00:00,0
43,52,2,0,0,0,2024-11-21 06:14:23+00:00,0
648,48,0,0,0,0,2024-11-21 06:14:27+00:00,1
433,361,2,0,0,0,2024-11-21 06:14:25+00:00,0
2796,113,1,0,0,0,2024-11-21 06:14:25+00:00,0
94,54,1,0,0,0,2024-11-21 06:14:24+00:00,0
572,17,0,0,0,0,2024-11-21 06:14:25+00:00,0
391,189,0,3,0,0,2024-11-21 06:14:22+00:00,0
1272,125,1,0,0,0,2024-11-21 06:14:22.169000+00:00,0
994,66,0,1,0,0,2024-11-21 06:14:21+00:00,0
107,45,1,0,0,0,2024-11-21 06:14:12+00:00,0
686,322,1,0,0,0,2024-11-21 06:14:15+00:00,0
64,154,0,2,0,0,2024-11-21 06:14:15+00:00,0
572,17,0,0,0,0,2024-11-21 06:14:14+00:00,0
594,122,1,0,0,0,2024-11-21 06:14:14+00:00,0
587,239,0,1,0,0,2024-11-21 06:14:11+00:00,0
6557,485,0,0,0,0,2024-11-21 06:13:46+00:00,0
128,334,2,0,0,0,2024-11-21 06:14:10+00:00,0
71,308,0,4,0,0,2024-11-21 06:14:09+00:00,0
587,249,0,1,0,0,2024-11-21 06:14:09+00:00,0
8115,338,1,0,0,0,2024-11-21 06:00:00+00:00,0
587,266,0,1,0,0,2024-11-21 06:14:06+00:00,0
176,29,0,0,0,0,2024-11-21 06:13:58+00:00,0
413,32,1,0,0,0,2024-11-21 06:14:12+00:00,0
55,92,0,2,0,0,2024-11-21 06:14:05+00:00,1
318,45,0,0,0,0,2024-11-21 06:14:02+00:00,0
39574,266,1,0,0,0,2024-11-21 03:00:00+00:00,0
66,257,0,7,0,0,2024-11-21 06:19:51+00:00,1
1029,483,0,0,0,0,2024-11-21 06:19:51+00:00,0
1149,163,0,0,0,0,2024-11-21 06:19:27+00:00,0
3755,242,1,0,0,0,2024-11-21 05:19:59+00:00,0
885,370,0,9,0,0,2024-11-21 06:19:43+00:00,0
9,46,1,0,0,0,2024-11-21 06:19:43+00:00,0
398,57,1,0,0,0,2024-11-21 06:17:48+00:00,0
18143,170,0,0,0,0,2024-11-21 06:05:00+00:00,0
13312,138,0,0,0,0,2024-11-21 01:54:01+00:00,0
94640,321,1,0,0,0,2024-11-21 02:30:38+00:00,0
1129,430,0,1,0,0,2024-11-21 06:19:29+00:00,0
572,87,0,0,0,0,2024-11-21 06:19:25+00:00,0
28,34,1,0,0,0,2024-11-21 06:19:24+00:00,0
313,20,1,0,0,0,2024-11-21 06:18:53+00:00,0
1274,103,0,0,0,0,2024-11-21 06:19:20+00:00,0
510,363,0,8,0,0,2024-11-21 06:07:00+00:00,0
184,379,0,6,0,0,2024-11-21 06:03:22+00:00,0
202,7,0,0,0,0,2024-11-21 06:19:14+00:00,1
214,474,2,0,0,0,2024-11-21 06:19:19+00:00,0
372,426,0,0,0,0,2024-11-21 06:19:18+00:00,0
7,157,1,0,0,0,2024-11-21 06:19:10+00:00,0
491,211,7,1,0,1,2024-11-21 06:19:13+00:00,0
185,37,1,0,0,0,2024-11-21 06:19:12+00:00,0
398864,319,1,0,0,0,2024-11-21 03:02:22+00:00,0
398864,293,1,0,0,0,2024-11-21 06:07:11+00:00,0
722,218,0,5,0,0,2024-11-21 06:19:10+00:00,0
335,506,0,0,0,0,2024-11-21 06:19:09+00:00,1
278,35,0,1,0,0,2024-11-21 06:19:08+00:00,0
1884,31,1,0,0,0,2024-11-21 06:19:07+00:00,0
55,70,0,2,0,0,2024-11-21 06:19:06+00:00,1
16959,221,0,0,0,0,2024-11-20 16:44:00+00:00,0
61,80,1,0,0,0,2024-11-21 06:19:02+00:00,0
4287,30,1,0,0,0,2024-11-21 06:18:58+00:00,0
7,50,1,0,0,0,2024-11-21 06:18:53+00:00,0
1611,30,2,0,0,0,2024-11-21 06:18:58+00:00,0
64,22,1,0,0,0,2024-11-21 06:18:56+00:00,0
710,41,1,0,0,0,2024-11-21 06:18:51+00:00,0
37,140,0,0,0,0,2024-11-21 06:18:50+00:00,1
467,59,1,0,0,0,2024-11-21 06:18:40+00:00,0
398864,313,1,0,0,0,2024-11-21 05:47:19+00:00,0
39574,293,1,0,0,0,2024-11-21 03:30:00+00:00,0
41,104,1,0,0,0,2024-11-21 06:24:48+00:00,0
184,397,0,7,0,0,2024-11-21 06:10:39+00:00,0
210,342,0,0,0,0,2024-11-21 06:05:00+00:00,0
249,189,0,0,0,0,2024-11-21 06:24:46+00:00,1
94640,320,1,0,0,0,2024-11-21 02:30:36+00:00,0
3428,61,0,0,0,0,2024-11-21 06:23:37.913000+00:00,0
94640,203,0,0,0,0,2024-11-21 04:52:06+00:00,0
94640,216,0,0,0,0,2024-11-21 04:25:32+00:00,0
79,340,1,0,0,0,2024-11-21 06:24:37+00:00,0
693,16,1,0,0,0,2024-11-21 06:24:37+00:00,0
39574,277,1,0,0,0,2024-11-20 08:59:32+00:00,0
53,99,1,0,0,0,2024-11-21 06:24:36+00:00,0
39574,342,1,0,0,0,2024-11-21 06:06:23+00:00,0
94640,268,1,0,0,0,2024-11-21 03:00:42+00:00,0
543,60,1,0,0,0,2024-11-21 06:24:34+00:00,0
1037,271,1,0,0,1,2024-11-21 00:01:00+00:00,0
242,172,0,0,0,0,2024-11-21 06:24:34+00:00,0
679,59,1,0,0,0,2024-11-21 06:24:30+00:00,0
94640,249,0,0,0,0,2024-11-21 02:08:14+00:00,0
60,68,2,0,0,0,2024-11-21 06:24:27.180000+00:00,0
53,41,1,0,0,0,2024-11-21 06:24:25+00:00,0
35,91,0,0,0,0,2024-11-21 06:24:20+00:00,0
318,72,0,0,0,0,2024-11-21 06:24:16+00:00,0
499,18,1,0,0,0,2024-11-21 06:24:18+00:00,0
845,55,1,0,0,0,2024-11-21 06:24:14+00:00,0
837,161,0,1,0,0,2024-11-21 06:24:12+00:00,0
584,530,2,11,0,2,2024-11-21 06:24:12+00:00,0
3910,570,0,0,0,0,2024-11-21 06:24:02+00:00,0
1037,183,1,0,0,1,2024-11-21 02:15:56+00:00,0
1037,239,1,0,0,1,2024-11-21 00:01:25+00:00,0
94640,296,1,0,0,0,2024-11-21 03:00:37+00:00,0
39574,283,1,0,0,0,2024-11-20 14:27:03+00:00,0
39574,305,1,0,0,0,2024-11-20 09:29:48+00:00,0
94640,337,1,0,0,0,2024-11-21 02:30:40+00:00,0
94640,335,1,0,0,0,2024-11-21 02:30:39+00:00,0
4596,262,1,0,0,1,2024-11-21 02:44:38+00:00,0
572,22,0,0,0,0,2024-11-21 06:23:51+00:00,0
462,23,1,0,0,0,2024-11-21 06:23:49+00:00,0
327,54,0,0,0,0,2024-11-21 06:23:45.244000+00:00,0
361,137,1,0,0,0,2024-11-21 06:29:49+00:00,0
414,208,0,0,0,0,2024-11-21 06:29:50+00:00,0
728,496,0,0,0,0,2024-11-21 06:29:34+00:00,0
2055,383,0,0,0,0,2024-11-21 06:29:39+00:00,0
185,203,1,0,0,0,2024-11-21 06:29:29+00:00,0
2739,222,1,7,0,0,2024-11-21 06:29:40+00:00,1
449,41,0,0,0,0,2024-11-21 06:29:37+00:00,1
605528,272,1,0,0,0,2024-11-21 06:10:03+00:00,0
24450,79,0,0,0,0,2024-11-21 06:29:37+00:00,0
136986,212,1,0,0,0,2024-11-21 05:38:02+00:00,0
536,87,0,2,0,0,2024-11-21 06:29:34+00:00,0
362,61,0,2,0,0,2024-11-21 06:28:01+00:00,0
13635,124,1,0,0,0,2024-11-21 06:29:31+00:00,0
1077,161,1,0,0,0,2024-11-21 06:29:26+00:00,0
605528,228,1,0,0,0,2024-11-21 02:33:36+00:00,0
909265,289,1,0,0,0,2024-11-21 02:18:28+00:00,0
1798,64,0,0,0,0,2024-11-21 06:29:25+00:00,1
2540,211,1,0,0,1,2024-11-21 03:24:46+00:00,0
605528,281,1,0,0,0,2024-11-21 03:14:28+00:00,0
1623,287,0,3,0,2,2024-11-21 06:29:20+00:00,0
66,114,1,0,0,0,2024-11-21 06:29:24+00:00,0
184,464,0,6,0,0,2024-11-21 06:13:13+00:00,0
572,62,0,0,0,0,2024-11-21 06:29:21+00:00,0
132,146,2,0,0,0,2024-11-21 06:29:21.527000+00:00,0
53,237,0,9,0,1,2024-11-21 06:29:22+00:00,1
242,105,1,0,0,0,2024-11-21 06:29:21+00:00,0
225,33,1,0,0,0,2024-11-21 06:29:17+00:00,0
542,207,0,8,0,1,2024-11-21 06:29:16+00:00,1
29,227,1,0,0,0,2024-11-21 06:29:10+00:00,0
94,304,1,0,0,0,2024-11-21 06:29:09+00:00,0
344,371,1,0,0,0,2024-11-21 06:29:08+00:00,0
810,269,0,28,0,0,2024-11-21 06:29:02.365000+00:00,1
1103,524,1,0,0,0,2024-11-21 06:29:05+00:00,0
623,65,1,0,0,0,2024-11-21 06:29:03.610000+00:00,0
96,28,1,0,0,0,2024-11-21 06:28:51+00:00,0
3428,129,0,1,0,0,2024-11-21 06:27:51.433000+00:00,0
1272,97,3,0,0,0,2024-11-21 06:28:55.544000+00:00,0
4596,279,1,0,0,1,2024-11-21 03:56:07+00:00,0
1046,14,1,0,0,0,2024-11-21 06:28:54+00:00,0
162,317,1,2,0,1,2024-11-21 06:28:53+00:00,1
191,18,0,0,0,0,2024-11-21 06:34:51+00:00,1
224,50,2,0,0,0,2024-11-21 06:34:52+00:00,0
682,48,0,0,0,0,2024-11-21 06:34:49+00:00,1
572,68,0,0,0,0,2024-11-21 06:34:45+00:00,0
0,224,1,0,0,0,2024-11-21 06:34:41+00:00,0
166,354,0,0,0,0,2024-11-21 06:34:40.365000+00:00,0
30,18,1,0,0,0,2024-11-21 06:34:39+00:00,0
247,127,0,0,0,0,2024-11-21 06:34:37+00:00,0
3428,83,0,1,0,0,2024-11-21 06:33:24.104000+00:00,0
41404,218,1,0,0,0,2024-11-21 03:58:04+00:00,0
682,222,0,0,0,0,2024-11-21 06:34:34+00:00,0
1093,15,0,1,0,0,2024-11-21 06:34:24.066000+00:00,1
710,68,1,0,0,0,2024-11-21 06:34:30+00:00,0
1448,244,2,0,0,0,2024-11-21 06:34:34+00:00,0
2199121,234,1,0,0,1,2024-11-21 02:30:00+00:00,0
327,633,0,4,0,1,2024-11-21 06:34:30+00:00,0
515,25,1,1,0,0,2024-11-21 06:34:28+00:00,1
94640,339,1,0,0,1,2024-11-21 03:00:41+00:00,0
995,44,1,0,0,0,2024-11-21 06:34:22+00:00,0
261,496,0,1,0,0,2024-11-21 06:34:22+00:00,0
57,70,0,1,0,0,2024-11-21 06:34:22+00:00,0
98,41,1,0,0,0,2024-11-21 06:34:17+00:00,0
453,346,1,0,0,0,2024-11-21 06:34:14+00:00,0
5655,262,1,0,0,0,2024-11-20 15:53:55+00:00,0
259,50,0,0,0,0,2024-11-21 06:34:12+00:00,0
0,87,0,1,0,1,2024-11-21 06:34:13.874000+00:00,1
55,226,0,0,0,0,2024-11-21 06:34:13+00:00,0
94640,306,1,0,0,0,2024-11-21 05:30:36+00:00,0
8115,302,1,0,0,0,2024-11-21 03:33:00+00:00,0
583,75,1,0,0,0,2024-11-21 06:34:09.942000+00:00,0
127,27,1,0,0,0,2024-11-21 06:34:09+00:00,0
1272,109,3,0,0,0,2024-11-21 06:34:07.309000+00:00,0
111,43,0,0,0,0,2024-11-21 06:34:07+00:00,0
560,97,0,0,0,0,2024-11-21 06:34:03+00:00,0
271,54,0,0,0,0,2024-11-21 06:34:04+00:00,0
828,176,0,2,0,1,2024-11-21 06:34:04+00:00,1
39574,278,1,0,0,0,2024-11-21 04:40:13+00:00,0
292,0,0,0,0,0,2024-11-21 06:34:01+00:00,1
94640,296,1,0,0,0,2024-11-21 03:05:36+00:00,0
200,57,1,0,0,0,2024-11-21 06:33:55+00:00,0
3667,94,0,0,0,0,2024-11-21 06:39:50+00:00,0
462,5,0,1,0,0,2024-11-21 06:39:49.455000+00:00,1
398864,296,1,0,0,0,2024-11-21 02:55:58+00:00,0
1260,274,0,14,0,0,2024-11-21 06:39:08+00:00,1
318,117,0,0,0,0,2024-11-21 06:39:45+00:00,0
1260,147,0,3,0,0,2024-11-21 06:39:03+00:00,1
398864,293,1,0,0,0,2024-11-21 06:11:29+00:00,0
26,26,1,0,0,0,2024-11-21 06:39:38+00:00,0
6,29,2,0,0,0,2024-11-21 06:39:40+00:00,1
1260,338,0,9,0,0,2024-11-21 06:38:57+00:00,1
340,36,1,0,0,0,2024-11-21 06:39:39+00:00,0
2680,487,1,0,0,0,2024-11-21 06:39:36+00:00,0
1,100,0,0,0,0,2024-11-21 06:39:35.792000+00:00,0
572,50,0,0,0,0,2024-11-21 06:39:35+00:00,0
29201,320,0,0,0,0,2024-11-21 06:39:34+00:00,1
199,29,1,0,0,0,2024-11-21 06:39:36.112000+00:00,0
52928,328,1,0,0,0,2024-11-21 04:01:32+00:00,0
1424621,176,1,0,0,0,2024-11-21 00:31:03+00:00,0
372,16,1,0,0,0,2024-11-21 06:39:35+00:00,0
504,132,2,0,0,0,2024-11-21 06:39:33+00:00,0
1909,52,2,0,0,0,2024-11-21 06:39:31+00:00,0
808,195,1,0,0,0,2024-11-21 06:39:30+00:00,0
94640,280,1,0,0,0,2024-11-21 03:00:38+00:00,0
216,120,1,0,0,0,2024-11-21 06:39:30+00:00,0
39574,341,1,0,0,0,2024-11-21 02:31:34+00:00,0
1684,97,0,0,0,0,2024-11-21 06:39:25+00:00,0
141,23,1,0,0,0,2024-11-21 06:39:27+00:00,0
1263,200,2,0,0,0,2024-11-21 06:38:31+00:00,0
682,41,1,0,0,0,2024-11-21 06:39:26+00:00,0
55,113,0,2,0,0,2024-11-21 06:39:05+00:00,1
312,336,1,0,0,0,2024-11-21 06:39:26+00:00,0
1260,285,0,11,0,0,2024-11-21 06:38:54+00:00,1
462,5,0,1,0,1,2024-11-21 06:39:20.003000+00:00,1
60,49,1,0,0,0,2024-11-21 06:39:14+00:00,0
83,93,0,1,0,1,2024-11-21 06:39:19+00:00,0
11,105,1,0,0,0,2024-11-21 06:39:13+00:00,0
1093,25,1,0,0,0,2024-11-21 06:39:03.014000+00:00,0
244981,299,1,0,0,0,2024-11-21 04:03:00+00:00,0
52928,295,1,0,0,0,2024-11-21 03:34:41+00:00,0
52928,319,1,0,0,0,2024-11-21 03:30:40+00:00,0
39574,295,1,0,0,0,2024-11-21 05:49:09+00:00,0
1,95,1,0,0,0,2024-11-21 06:44:51+00:00,0
94640,307,1,0,0,0,2024-11-21 03:00:37+00:00,0
421,311,0,0,0,0,2024-11-21 06:44:43+00:00,0
10772,194,0,9,0,0,2024-11-21 06:44:42+00:00,1
139,74,1,0,0,0,2024-11-21 06:44:46+00:00,0
390,222,2,1,0,0,2024-11-21 06:44:44+00:00,0
573,358,1,0,0,0,2024-11-21 06:44:45+00:00,0
513,183,0,0,0,0,2024-11-21 06:44:35+00:00,1
3912,60,1,0,0,0,2024-11-21 04:17:29+00:00,1
1,27,0,0,0,0,2024-11-21 06:43:27.035000+00:00,0
83,12,0,0,0,0,2024-11-21 06:44:35+00:00,1
2395,21,1,0,0,0,2024-11-21 06:44:33+00:00,0
1481,164,0,0,0,0,2024-11-21 06:44:34+00:00,0
3428,40,0,0,0,0,2024-11-21 06:43:20.922000+00:00,0
1798,207,0,6,0,0,2024-11-21 06:44:32+00:00,0
519,144,1,0,0,0,2024-11-21 06:44:30+00:00,0
215,82,1,0,0,0,2024-11-21 06:44:25+00:00,0
153,385,0,5,0,0,2024-11-21 06:44:30+00:00,0
41,84,0,0,0,0,2024-11-21 06:44:28+00:00,0
24450,15,1,0,0,0,2024-11-21 06:44:24+00:00,0
39574,263,1,0,0,0,2024-11-21 05:39:15+00:00,0
9,193,1,2,0,0,2024-11-21 06:44:21+00:00,0
1909,151,4,0,0,0,2024-11-21 06:44:18+00:00,0
900,171,1,0,0,0,2024-11-21 06:44:01+00:00,0
144,294,1,0,0,0,2024-11-21 06:44:13+00:00,0
462,0,0,0,0,0,2024-11-21 06:44:12.327000+00:00,1
637,467,1,2,0,0,2024-11-21 06:44:10+00:00,1
1111,100,1,0,0,0,2024-11-21 06:44:07+00:00,0
309,88,0,1,0,0,2024-11-21 06:44:08+00:00,1
5,336,1,0,0,0,2024-11-21 06:44:06+00:00,0
3368,136,0,0,0,0,2024-11-21 06:44:07+00:00,0
52928,309,1,0,0,0,2024-11-21 05:44:40+00:00,0
374,166,0,1,0,1,2024-11-21 06:44:05+00:00,0
167,17,1,0,0,0,2024-11-21 06:44:04+00:00,0
883,42,1,0,0,0,2024-11-21 06:44:00+00:00,0
1541,222,1,0,0,0,2024-11-21 06:44:00+00:00,0
686,246,0,5,0,0,2024-11-21 06:44:01+00:00,0
484,222,2,0,0,0,2024-11-21 06:43:56+00:00,0
2340962,297,1,0,0,1,2024-11-20 23:24:24+00:00,0
2741,60,3,0,0,0,2024-11-21 06:49:49+00:00,0
2046,44,1,0,0,0,2024-11-21 06:49:49+00:00,0
1827,252,0,0,0,0,2024-11-21 06:49:46+00:00,1
1087,343,2,0,0,0,2024-11-21 06:49:44+00:00,0
2540,304,1,0,0,1,2024-11-21 05:00:00+00:00,0
274,112,0,3,0,1,2024-11-21 06:49:38+00:00,0
1424621,207,1,0,0,0,2024-11-21 03:03:14+00:00,0
1,44,1,0,0,0,2024-11-21 06:49:35+00:00,1
814,248,1,0,0,0,2024-11-21 06:49:34+00:00,0
2540,301,1,0,0,2,2024-11-21 05:00:00+00:00,0
513,339,0,0,0,0,2024-11-21 06:49:29+00:00,0
706,194,1,0,0,0,2024-11-21 06:49:30+00:00,0
311,84,1,0,0,0,2024-11-21 06:49:31+00:00,0
3883,147,0,1,0,0,2024-11-21 06:49:30+00:00,1
898,491,0,0,0,0,2024-11-21 06:49:29+00:00,0
13234,88,1,0,0,0,2024-11-21 06:49:26+00:00,0
2741,53,1,0,0,0,2024-11-21 06:49:21+00:00,0
5183,495,0,2,0,0,2024-11-21 06:49:16+00:00,0
358,8,0,0,0,0,2024-11-21 06:49:19+00:00,0
283,483,2,0,0,0,2024-11-21 06:49:16+00:00,0
1,42,1,0,0,0,2024-11-21 06:49:14.290000+00:00,0
243,77,0,8,0,1,2024-11-21 06:49:14+00:00,1
39574,330,1,0,0,0,2024-11-21 05:21:02+00:00,0
76,14,1,0,0,0,2024-11-21 06:49:10+00:00,0
948,48,1,0,0,0,2024-11-21 06:49:11+00:00,0
55,155,0,2,0,0,2024-11-21 06:49:06+00:00,1
10,51,1,0,0,0,2024-11-21 06:49:07.040000+00:00,0
1201,79,0,0,0,0,2024-11-21 06:49:01+00:00,1
113,342,0,1,0,0,2024-11-21 06:49:04+00:00,0
16959,217,0,0,0,0,2024-11-21 04:47:24+00:00,0
926,31,1,0,0,0,2024-11-21 06:49:02+00:00,0
1,132,1,0,0,0,2024-11-21 06:48:57.075000+00:00,0
245,9,1,0,0,0,2024-11-21 06:48:57.345000+00:00,0
103,321,1,0,0,0,2024-11-21 06:48:56+00:00,0
340,65,1,0,0,0,2024-11-21 06:48:54.317000+00:00,0
175,20,1,0,0,0,2024-11-21 06:48:54+00:00,0
765,139,0,0,0,0,2024-11-21 06:48:12+00:00,0
309,100,1,0,0,0,2024-11-21 06:48:54+00:00,0
861,175,1,0,0,0,2024-11-21 06:48:50+00:00,0
613,133,0,0,0,0,2024-11-21 06:48:50+00:00,0
13940,36,0,0,0,0,2024-11-21 06:54:47+00:00,0
213,194,0,13,0,0,2024-11-21 06:54:51+00:00,1
395,105,1,0,0,0,2024-11-21 06:54:49+00:00,0
400,92,0,3,0,1,2024-11-21 06:54:50+00:00,0
657,537,0,3,0,0,2024-11-21 06:54:43+00:00,1
3828,108,0,3,0,0,2024-11-21 06:54:23+00:00,1
398864,307,1,0,0,0,2024-11-21 05:25:17+00:00,0
42,45,1,0,0,0,2024-11-21 06:54:42+00:00,0
264,42,0,1,0,0,2024-11-21 06:54:40+00:00,0
7133,134,0,1,0,0,2024-11-21 06:54:35+00:00,1
244981,250,1,0,0,0,2024-11-20 23:15:00+00:00,0
1272,93,0,0,0,0,2024-11-21 06:54:29.997000+00:00,0
369,19,1,0,0,0,2024-11-21 06:54:29+00:00,0
927,203,2,0,0,0,2024-11-21 06:53:53+00:00,0
892,325,0,0,0,0,2024-11-21 06:54:28+00:00,0
340,44,0,0,0,0,2024-11-21 06:54:27+00:00,0
298,18,1,0,0,0,2024-11-21 06:54:26+00:00,0
226,69,0,0,0,0,2024-11-21 06:54:22+00:00,0
316,163,1,0,0,0,2024-11-21 06:54:21+00:00,0
5024,27,1,0,0,0,2024-11-21 06:54:17+00:00,0
572,34,0,0,0,0,2024-11-21 06:54:12+00:00,0
5183,489,0,2,0,1,2024-11-21 06:54:10+00:00,0
44027,9,0,0,0,0,2024-11-21 06:53:24+00:00,0
177,66,1,0,0,0,2024-11-21 06:54:10+00:00,0
26,131,2,0,0,0,2024-11-21 06:54:08+00:00,0
70,90,1,0,0,0,2024-11-21 06:54:09+00:00,0
53,59,1,0,0,0,2024-11-21 06:54:04+00:00,0
26623,401,0,0,0,0,2024-11-21 06:53:38+00:00,0
327,748,3,0,0,0,2024-11-21 06:54:00.008000+00:00,0
6557,796,0,1,0,0,2024-11-21 06:52:58+00:00,0
2499,238,0,0,0,0,2024-11-21 06:52:51.560000+00:00,0
1424621,194,1,0,0,1,2024-11-21 05:28:28+00:00,0
60,168,1,0,0,0,2024-11-21 06:53:55+00:00,0
1424621,180,1,0,0,1,2024-11-21 05:31:52+00:00,0
2540,291,1,0,0,2,2024-11-21 06:21:37+00:00,0
2540,306,1,0,0,2,2024-11-21 06:15:00+00:00,0
2540,318,1,0,0,2,2024-11-21 06:15:00+00:00,0
55,68,2,0,0,0,2024-11-21 06:53:50+00:00,0
195,152,1,0,0,0,2024-11-21 06:53:47+00:00,0
1587,214,0,3,0,0,2024-11-21 06:53:49+00:00,1
999,134,0,0,0,0,2024-11-21 06:59:50+00:00,0
489,99,3,0,0,0,2024-11-21 06:59:48+00:00,0
3116,189,1,0,0,0,2024-11-21 06:59:45+00:00,0
291,716,1,0,0,0,2024-11-21 06:59:43+00:00,0
559,130,0,1,0,0,2024-11-21 06:59:43+00:00,0
1328,209,0,1,0,0,2024-11-21 06:59:40+00:00,0
421,427,1,0,0,0,2024-11-21 06:59:37+00:00,0
309,121,1,0,0,0,2024-11-21 06:59:38+00:00,0
783,61,0,0,0,0,2024-11-21 06:59:35+00:00,0
719,240,0,3,0,1,2024-11-21 06:59:36+00:00,0
398,127,0,0,0,0,2024-11-21 06:59:34+00:00,0
1272,281,0,0,0,0,2024-11-21 06:59:32.757000+00:00,0
1076,78,4,0,0,0,2024-11-21 06:59:32+00:00,0
1311,304,1,0,0,0,2024-11-21 06:59:31+00:00,0
245,163,1,0,0,0,2024-11-21 06:59:28.916000+00:00,0
307,286,1,0,0,1,2024-11-21 06:59:30+00:00,1
1285,240,0,0,0,0,2024-11-21 06:59:23+00:00,0
733,21,0,0,0,0,2024-11-21 06:59:26.423000+00:00,1
969,123,1,0,0,0,2024-11-21 06:59:21+00:00,0
65,334,0,4,0,1,2024-11-21 06:59:21+00:00,1
365,141,1,0,0,0,2024-11-21 06:59:19+00:00,0
572,77,0,0,0,0,2024-11-21 06:59:17+00:00,0
13,37,1,0,0,0,2024-11-21 06:59:16+00:00,0
290,216,0,0,0,0,2024-11-21 06:59:13+00:00,0
65,380,0,4,0,1,2024-11-21 06:59:14+00:00,1
1260,116,0,2,0,0,2024-11-21 06:59:09+00:00,0
459,58,0,0,0,0,2024-11-21 06:59:09+00:00,0
388,382,0,4,0,1,2024-11-21 06:59:08+00:00,0
474,334,0,4,0,1,2024-11-21 06:59:08+00:00,0
63123,37,0,0,0,1,2024-11-21 06:59:03+00:00,1
65,423,0,4,0,1,2024-11-21 06:59:05+00:00,1
101,346,3,0,0,0,2024-11-21 06:59:00+00:00,0
95,19,1,0,0,0,2024-11-21 06:58:58+00:00,0
1827,430,0,0,0,0,2024-11-21 06:58:58+00:00,1
716,169,0,2,0,0,2024-11-21 06:59:00+00:00,0
213,226,0,12,0,3,2024-11-21 06:58:59+00:00,1
14,54,1,0,0,0,2024-11-21 06:58:59+00:00,0
587,67,1,0,0,0,2024-11-21 06:58:59+00:00,0
1587,207,0,4,0,0,2024-11-21 06:58:55+00:00,1
502,27,0,0,0,0,2024-11-21 06:58:53+00:00,0
708,106,1,0,0,0,2024-11-21 07:04:54+00:00,0
4141,110,1,0,0,0,2024-11-21 07:04:52+00:00,0
250,191,1,0,0,0,2024-11-21 07:04:52+00:00,0
341,214,0,0,0,0,2024-11-21 07:04:49+00:00,0
126,163,1,0,0,0,2024-11-21 07:04:46+00:00,0
1827,192,0,0,0,0,2024-11-21 07:04:42+00:00,0
121,24,1,0,0,0,2024-11-21 07:04:41+00:00,0
446,125,0,1,0,1,2024-11-21 07:04:41+00:00,0
0,185,0,10,0,1,2024-11-21 07:04:38+00:00,1
667,188,0,4,0,0,2024-11-21 07:04:36+00:00,1
249,149,2,0,0,0,2024-11-21 07:04:28.477000+00:00,0
2046,56,2,0,0,0,2024-11-21 07:04:31+00:00,0
10772,21,1,0,0,0,2024-11-21 07:04:26+00:00,0
3579,477,0,0,0,1,2024-11-21 07:04:28+00:00,0
2540,283,1,0,0,1,2024-11-21 06:44:09+00:00,0
95,298,3,0,0,0,2024-11-21 07:04:25+00:00,0
226,44,1,0,0,0,2024-11-21 07:04:26+00:00,0
39143,471,0,0,0,0,2024-11-21 07:04:24+00:00,0
44027,100,0,0,0,0,2024-11-21 07:03:55+00:00,0
572,76,0,0,0,0,2024-11-21 07:04:22+00:00,0
1694,166,1,0,0,0,2024-11-21 07:04:19+00:00,0
122930,182,0,0,0,3,2024-11-21 07:04:19+00:00,0
1827,480,0,0,0,0,2024-11-21 07:04:16+00:00,0
55,245,0,5,0,0,2024-11-21 07:04:07+00:00,1
569,88,1,0,0,0,2024-11-21 07:04:15+00:00,0
10772,23,1,0,0,0,2024-11-21 07:04:10+00:00,0
1260,149,0,3,0,0,2024-11-21 07:04:10+00:00,1
248,535,0,9,0,0,2024-11-21 07:04:12+00:00,1
311,50,1,0,0,0,2024-11-21 07:04:15+00:00,0
327,12,0,0,0,0,2024-11-21 07:04:11.217000+00:00,0
6628,235,1,0,0,1,2024-11-21 08:42:01+00:00,0
504,67,0,0,0,0,2024-11-21 07:03:54+00:00,1
78,49,1,0,0,0,2024-11-21 07:04:08+00:00,0
98,56,0,0,0,0,2024-11-21 07:04:10+00:00,0
16959,225,0,0,0,0,2024-11-21 06:13:00+00:00,0
14,17,1,0,0,0,2024-11-21 07:04:01+00:00,0
679,186,1,0,0,0,2024-11-21 07:04:04+00:00,0
